Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz,VPP12_Exchange_kW,VPP19_Exchange_kW,VPP23_Exchange_kW,VPP34_Exchange_kW,VPP45_Exchange_kW,VPP56_Exchange_kW,VPP67_Exchange_kW,VPP78_Exchange_kW,VPP89_Exchange_kW,VPP12_Delay_ms,VPP19_Delay_ms,VPP23_Delay_ms,VPP34_Delay_ms,VPP45_Delay_ms,VPP56_Delay_ms,VPP67_Delay_ms,VPP78_Delay_ms,VPP89_Delay_ms,ADMM_Residual
2.500000,0.4169,0.3497,0.3930,0.1450,0.1065,0.1266,0.1752,0.1382,0.1531,7.2986,14.5205,6.6921,28.9491,26.9690,46.5932,18.3049,13.6780,9.3494,81.3220,74.8256,79.2680,81.3527,76.9111,73.7610,76.3732,74.7736,72.8172,56.1561,49.6674,54.1151,56.1976,51.7513,49.0331,51.2039,49.5988,47.6426,159.9536,139.9594,149.9565,179.9478,159.9536,169.9507,149.9565,139.9594,129.9623,7.0445,0.0000,4.1668,6.2027,1.7573,0.0000,1.4746,0.4880,0.0000,7.7155,0.5962,5.3215,7.1009,2.4585,0.0000,2.4247,1.2827,0.0000,0.192750,0.260994,0.213138,0.374506,0.356126,0.367725,0.284555,0.315831,0.317975,50.000000,50.000000,50.000000,50.000000,50.000000,49.999707,50.000000,50.000000,50.000000,10.0148,12.0314,-6.5284,-3.1015,6.6666,3.5944,-2.9104,2.0956,2.2003,16.813,9.117,15.895,6.941,11.400,14.046,16.052,7.955,11.700,4.988435
2.600000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6384,13.2070,6.0867,26.3303,24.5294,42.3784,16.6491,12.4407,8.5036,81.5355,74.7493,78.9492,81.4320,76.6865,74.2810,76.0062,74.4899,72.9180,59.2864,52.5031,56.7028,59.1827,54.4327,52.4576,53.7470,52.2324,50.6644,163.3855,142.9623,153.1739,183.8087,163.3855,173.5971,153.1739,142.9623,132.7507,9.2868,2.5030,6.7033,9.1831,4.4331,2.4580,3.7473,2.2324,0.6646,6.6384,0.0000,4.7318,7.6806,3.3038,1.5877,3.0243,1.5669,0.0000,0.176640,0.244688,0.196919,0.361640,0.342978,0.355846,0.270645,0.301637,0.305168,50.000000,50.000000,50.000000,50.000000,50.000000,49.999709,50.000000,50.000000,50.000000,10.1767,12.9308,-6.3000,-3.7212,7.1227,2.9607,-1.9348,2.2729,2.3538,6.233,18.455,3.937,9.188,8.140,6.339,10.010,5.755,11.327,5.073363
2.700000,1.4611,1.2281,1.3884,0.4704,0.3694,0.4359,0.6067,0.4839,0.5220,5.7661,11.4716,5.2869,22.8706,21.3063,36.8099,14.4614,10.8060,7.3863,80.4585,74.3769,78.1990,81.4861,76.9665,75.0820,75.8429,74.2839,72.5023,57.5204,51.4416,55.2637,58.5481,54.0242,52.5677,52.8954,51.3378,49.5518,159.9536,139.9594,149.9565,179.9478,159.9536,169.9507,149.9565,139.9594,129.9623,7.5202,1.4413,5.2638,8.5485,4.0246,2.5681,2.8957,1.3378,0.0000,7.2272,0.0000,4.5547,8.0241,3.2627,2.0553,3.2544,1.7099,0.0000,0.161010,0.228713,0.181111,0.348913,0.329929,0.343942,0.256956,0.287687,0.292642,50.000000,50.000000,50.000000,50.000000,50.000000,49.999710,50.000000,50.000000,50.000000,9.1197,11.7225,-5.7334,-4.9281,6.7838,2.1828,-0.4922,2.3373,2.4527,7.608,10.899,16.646,15.242,13.588,8.862,12.898,11.055,8.636,4.647199
2.800000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5928,13.1163,6.0449,26.1496,24.3610,42.0874,16.5348,12.3553,8.4453,81.4902,74.8213,78.9849,81.3881,76.7374,74.3234,76.0792,74.5859,72.7892,57.9408,51.2748,55.4383,57.8385,53.1834,51.1946,52.5198,51.0281,49.2178,160.5565,140.4870,150.5217,180.6261,160.5565,170.5913,150.5217,140.4870,130.4522,7.9399,1.2746,5.4377,7.8384,3.1833,1.1945,2.5194,1.0278,0.0000,6.5928,0.0000,4.6160,7.4115,3.0914,1.3622,2.8685,1.4899,0.0000,0.145265,0.212789,0.165253,0.336339,0.317082,0.332349,0.243364,0.273820,0.280201,50.000000,50.000000,50.000000,50.000000,50.000000,49.999712,50.000000,50.000000,50.000000,10.0001,12.6820,-6.2451,-3.6021,6.9804,2.9812,-1.9884,2.2384,2.3174,8.192,10.322,11.175,16.157,15.430,8.556,8.850,7.061,7.559,4.995340
2.900000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8078,11.5545,5.3252,23.0359,21.4603,37.0760,14.5660,10.8842,7.4397,81.0351,74.5581,78.5624,81.4878,76.9042,74.9715,75.9965,74.2812,72.1774,57.3657,50.8991,54.9054,57.8281,53.2403,51.7305,52.3255,50.6038,48.4989,157.6812,137.9710,147.8261,177.3913,157.6812,167.5362,147.8261,137.9710,128.1159,7.6648,0.9593,4.9056,7.8282,3.2404,1.7308,2.3856,0.9028,0.0000,5.8078,0.0000,4.1276,7.2113,2.8360,1.6008,2.5525,1.2990,0.0000,0.129676,0.196982,0.149548,0.323768,0.304222,0.320634,0.229822,0.260069,0.267941,50.000000,50.000000,50.000000,50.000000,50.000000,49.999714,50.000000,50.000000,50.000000,9.8245,12.6946,-5.9784,-4.3853,6.8796,2.2627,-0.9241,2.4599,2.5558,8.824,4.114,8.101,10.449,8.161,3.571,11.702,10.147,10.424,4.861736
3.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0106,13.9474,6.4280,27.8065,25.9046,44.7542,17.5825,13.1382,8.9804,81.4669,74.8958,79.3133,81.4588,76.9578,74.3237,76.3976,74.7470,72.7085,56.7396,50.1789,54.5987,56.7415,52.2358,50.0216,51.6675,50.0111,47.9720,159.5826,139.6348,149.6087,179.5304,159.5826,169.5565,149.6087,139.6348,129.6609,7.3550,0.3220,4.6097,6.7425,2.2371,0.0330,1.8108,0.6273,0.0000,7.0106,0.2907,4.6590,6.7812,2.2474,0.0000,2.1504,1.1112,0.0000,0.114258,0.181398,0.133931,0.311433,0.291605,0.309307,0.216451,0.246479,0.255815,50.000000,50.000000,50.000000,50.000000,50.000000,49.999716,50.000000,50.000000,50.000000,10.0824,12.4405,-6.5625,-3.2106,6.7561,3.3142,-2.5368,2.2452,2.3524,8.606,12.519,12.627,10.152,14.240,10.465,10.805,11.962,8.564,5.024758
3.100000,8.0216,6.7343,7.3225,2.6384,2.1179,2.4685,3.3514,2.6522,2.9299,7.3474,14.6175,6.7368,29.1425,27.1492,46.9045,18.4272,13.7694,9.4118,76.8496,71.9320,75.9776,78.9510,75.2602,72.5157,74.2242,73.0586,71.6325,48.2817,43.3701,47.4225,50.4010,46.7074,44.3802,45.6635,44.4919,43.0837,158.0986,138.3362,148.2174,177.8609,158.0986,167.9797,148.2174,138.3362,128.4551,5.1650,0.0000,3.8186,6.5157,2.6315,0.0000,1.9834,1.2092,0.0000,12.4333,1.6822,6.9394,10.2124,4.2323,1.2892,4.5676,3.1549,1.3971,0.101138,0.167929,0.120366,0.300476,0.280323,0.299257,0.204633,0.234389,0.244924,50.000000,50.000000,50.000000,50.000000,50.000000,49.999717,50.000000,50.000000,50.000000,7.4970,7.7900,-5.9583,-4.3244,5.6342,3.6408,-2.2768,1.5557,2.0217,4.268,14.236,7.406,12.021,8.111,0.808,8.193,8.165,8.295,4.199272
3.200000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2501,14.4239,6.6476,28.7565,26.7896,46.2832,18.1832,13.5871,9.2872,106.8496,99.9320,100.9776,106.8553,102.3661,99.5733,101.9439,100.5110,99.0043,-1.3610,-8.1529,-3.7295,-1.7880,-6.2915,-8.6672,-6.7040,-8.1172,-9.6052,159.6290,139.6754,149.6522,179.5826,159.6290,169.6058,149.6522,139.6754,129.6986,39.2500,32.4646,36.9044,38.8646,34.3730,31.9973,33.9483,32.5167,31.0123,7.2501,0.4866,4.9364,6.8943,2.3918,0.0000,2.2808,1.1777,0.0000,0.101451,0.170072,0.121269,0.300805,0.281609,0.300918,0.206101,0.236256,0.246979,50.000000,50.000000,50.000000,50.000000,50.000000,49.999719,50.000000,50.000000,50.000000,10.1820,12.3587,-6.6517,-2.9318,6.7421,3.5625,-2.9328,2.1388,2.2496,14.108,17.193,8.134,8.411,8.760,11.723,12.403,10.863,9.365,5.050269
3.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1052,12.1462,5.5979,24.2156,22.5593,38.9746,15.3119,11.4415,7.8206,109.8217,102.8747,107.0975,110.2523,105.3900,103.4115,104.4211,102.6615,100.8337,-2.5124,-9.4657,-5.2609,-2.1281,-7.0059,-8.5696,-7.9639,-9.7022,-11.5100,167.2812,146.3710,156.8261,188.1913,167.2812,177.7362,156.8261,146.3710,135.9159,47.7614,40.8159,45.0386,48.1921,43.3275,41.7639,42.3562,40.5974,38.7715,6.1052,0.0000,4.3530,7.6594,3.0103,1.7391,2.7007,1.3728,0.0000,0.102029,0.172561,0.122543,0.301196,0.283042,0.302561,0.207846,0.238488,0.249442,50.000000,50.000000,50.000000,50.000000,50.000000,49.999721,50.000000,50.000000,50.000000,10.4230,13.4877,-6.3252,-4.7206,7.3024,2.3446,-0.8955,2.6284,2.7307,12.302,3.288,4.779,7.986,15.554,2.732,7.854,11.840,7.774,5.148339
3.400000,3.5913,2.9765,3.2621,1.2146,0.8634,1.0280,1.4746,1.1235,1.2790,5.8497,11.6379,5.3636,23.2020,21.6150,37.3434,14.6710,10.9626,7.4933,101.7934,96.4209,100.2449,103.7021,99.4798,97.5604,98.1896,96.7546,95.1639,3.8510,-1.5262,2.2822,5.7202,1.4841,-0.0231,0.2027,-1.2138,-2.7869,160.0464,140.0406,150.0435,180.0522,160.0464,170.0493,150.0435,140.0406,130.0377,35.5200,30.1492,33.9730,37.4286,33.2038,31.6967,31.9110,30.4770,28.8884,9.4410,0.3823,4.9176,8.7846,3.4003,2.0298,3.5945,1.9366,0.0000,0.100982,0.172962,0.121890,0.299953,0.282683,0.302565,0.207793,0.238767,0.250038,50.000000,50.000000,50.000000,50.000000,50.000000,49.999722,50.000000,50.000000,50.000000,8.0602,9.9495,-5.7281,-5.1754,6.3417,2.2597,-0.3276,2.1428,2.3763,11.063,8.829,17.773,6.975,12.894,11.918,10.502,12.511,2.446,4.357116
3.500000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9496,15.8156,7.2890,31.5312,29.3745,50.7490,19.9376,14.8981,10.1833,113.0919,105.6959,110.5408,112.6204,107.7425,104.7023,107.3104,105.7730,104.1547,-5.2585,-12.6608,-7.8346,-5.7778,-10.6716,-13.3018,-11.0921,-12.6075,-14.2052,173.5420,151.8493,162.6957,195.2348,173.5420,184.3884,162.6957,151.8493,141.0029,49.8094,42.4148,47.2593,49.3374,44.4573,41.8272,44.0231,42.4865,40.8701,7.9496,0.5837,5.4412,7.5236,2.6393,0.0000,2.5166,1.2992,0.0000,0.102192,0.176290,0.123787,0.301016,0.284865,0.305115,0.210223,0.241667,0.253077,50.000000,50.000000,50.000000,50.000000,50.000000,49.999724,50.000000,50.000000,50.000000,11.0964,13.4116,-7.2578,-3.1073,7.3259,3.9444,-3.3010,2.2947,2.4162,1.426,10.004,4.491,11.968,7.513,9.612,9.788,7.883,10.633,5.500271
3.600000,0.8616,0.7590,0.8380,0.2984,0.2223,0.2616,0.3718,0.2979,0.3115,9.1375,18.1790,8.3782,36.2428,33.7639,58.3324,22.9169,17.1243,11.7050,105.1621,97.9488,102.7526,103.8213,99.3444,95.3617,99.3337,98.2546,97.0845,4.6268,-2.5907,2.1972,3.2470,-1.2437,-4.8190,-1.2456,-2.3063,-3.4590,165.7971,145.0725,155.4348,186.5217,165.7971,176.1594,155.4348,145.0725,134.7101,36.0099,28.7974,33.6011,34.6679,30.1886,26.6133,30.1755,29.0976,27.9298,9.9992,1.9790,7.6676,8.2443,3.5215,0.0000,3.8825,2.6043,1.1384,0.100934,0.176971,0.123158,0.300310,0.285119,0.306038,0.210496,0.242197,0.253817,50.000000,50.000000,50.000000,50.000000,50.000000,49.999725,50.000000,50.000000,50.000000,10.8216,12.1217,-7.1977,-1.5926,6.7234,5.3620,-5.3491,1.6088,1.7453,0.280,12.598,8.250,11.818,10.084,10.289,11.744,2.795,17.963,5.363992
3.700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1536,14.2320,6.5591,28.3739,26.4332,45.6675,17.9413,13.4063,9.1636,109.9708,103.0526,107.5590,109.8503,105.1962,102.5687,104.6179,103.0363,101.3819,-3.9365,-10.8599,-6.3715,-4.1018,-8.7713,-10.9938,-9.3389,-10.8994,-12.5340,164.9159,144.3014,154.6087,185.5304,164.9159,175.2232,154.6087,144.3014,133.9942,44.5744,37.6568,42.1631,44.4527,39.7964,37.5739,39.2158,37.6352,35.9827,7.1536,0.2199,4.6990,6.9553,2.2614,0.0000,2.1726,1.1230,0.0000,0.101840,0.179825,0.124701,0.301065,0.286912,0.308146,0.212542,0.244704,0.256499,50.000000,50.000000,50.000000,50.000000,50.000000,49.999727,50.000000,50.000000,50.000000,10.3796,12.8891,-6.7505,-3.4253,6.9899,3.3328,-2.4695,2.3613,2.4708,13.251,12.730,10.278,3.947,8.367,12.204,10.231,8.654,8.408,5.172793
3.800000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7961,15.5102,7.1482,30.9222,28.8072,49.7689,19.5526,14.6103,9.9866,105.8253,98.8412,103.4455,105.0603,100.5419,97.4102,100.3071,98.9999,97.6132,2.5366,-4.4517,0.1366,1.7319,-2.8004,-5.5294,-3.0261,-4.3145,-5.6833,161.3449,141.1768,151.2609,181.5130,161.3449,171.4290,151.2609,141.1768,131.0928,37.3908,30.4078,35.0118,36.6248,32.1039,29.3748,31.8668,30.5607,29.1762,7.7961,0.8693,5.5187,7.1738,2.6924,0.0000,2.5605,1.3204,0.0000,0.101151,0.180995,0.124662,0.300688,0.287485,0.309205,0.213204,0.245696,0.257715,50.000000,50.000000,50.000000,50.000000,50.000000,49.999729,50.000000,50.000000,50.000000,10.4777,12.3233,-6.8983,-2.4116,6.7858,4.0926,-3.7438,1.9508,2.0700,10.104,9.090,8.271,6.204,10.272,13.238,2.856,7.011,8.515,5.178496
3.900000,0.8474,0.7086,0.7975,0.2827,0.2186,0.2572,0.3734,0.2901,0.3177,9.5972,19.0935,8.7996,38.0660,35.4624,61.2668,24.0697,17.9857,12.2938,108.4453,101.0677,106.0209,106.7939,102.2795,98.0079,102.3776,101.3589,100.2404,-1.3039,-8.6884,-3.7517,-2.9990,-7.5280,-11.3993,-7.4201,-8.4190,-9.5191,167.4203,146.4928,156.9565,188.3478,167.4203,177.8841,156.9565,146.4928,136.0290,39.3895,32.0136,36.9662,37.7373,33.2207,29.3493,33.3164,32.2990,31.1829,10.4446,2.2979,8.1241,8.4669,3.7671,0.0000,4.2395,2.9781,1.5132,0.101450,0.183279,0.125570,0.301240,0.289024,0.311390,0.214830,0.247633,0.259752,50.000000,50.000000,50.000000,50.000000,50.000000,49.999730,50.000000,50.000000,50.000000,11.0691,12.3134,-7.4213,-1.1485,6.7800,5.8061,-5.9570,1.5175,1.6673,5.665,11.726,13.408,10.341,9.966,12.604,12.849,11.772,16.262,5.505553
4.000000,3.3134,2.7797,3.0296,1.0978,0.8462,1.0112,1.3205,1.0850,1.2312,6.3238,12.5810,5.7982,25.0824,23.3668,40.3698,15.8600,11.8511,8.1006,104.7449,99.0975,103.0956,106.3772,102.0488,99.8765,100.8440,99.4282,97.8713,0.1154,-5.5372,-1.5555,1.7061,-2.6367,-4.4112,-3.8319,-5.2283,-6.7670,163.0609,142.6783,152.8696,183.4435,163.0609,173.2522,152.8696,142.6783,132.4870,38.9261,33.2807,37.2786,40.5583,36.2276,34.4531,35.0203,33.6056,32.0509,9.6372,0.4766,5.2231,8.6217,3.2082,1.5530,3.6567,1.9366,0.0000,0.101419,0.184735,0.125946,0.300869,0.289563,0.312236,0.215669,0.248835,0.261200,50.000000,50.000000,50.000000,50.000000,50.000000,49.999732,50.000000,50.000000,50.000000,8.4728,10.3157,-5.9889,-4.9115,6.5009,2.6608,-0.8572,2.1135,2.3252,11.229,7.852,8.741,13.364,12.365,12.923,15.114,9.036,8.671,4.506557
4.100000,0.7450,0.6175,0.6929,0.2577,0.1867,0.2370,0.3106,0.2538,0.2737,8.0531,16.0215,7.3839,31.9415,29.7568,51.4095,20.1971,15.0920,10.3158,108.0816,101.1230,105.6974,107.5759,103.0302,99.8154,102.7127,101.4173,100.0411,-0.5147,-7.4779,-2.9210,-1.0630,-5.6235,-8.4428,-5.9311,-7.2064,-8.5635,166.0754,145.3159,155.6957,186.8348,166.0754,176.4551,155.6957,145.3159,134.9362,40.9123,33.9545,38.5290,40.4058,35.8578,33.0386,35.5379,34.2436,32.8692,8.7981,1.0773,6.3135,7.7169,2.8673,0.0000,2.8684,1.5156,0.0000,0.101537,0.186700,0.126654,0.301065,0.290713,0.313854,0.216968,0.250493,0.263032,50.000000,50.000000,50.000000,50.000000,50.000000,49.999734,50.000000,50.000000,50.000000,10.4397,12.0662,-6.8529,-2.8066,6.8271,4.2280,-3.7555,1.9325,2.0539,12.749,10.827,7.828,11.092,7.275,12.176,10.889,9.729,10.824,5.177515
4.200000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1536,14.2320,6.5591,28.3739,26.4332,45.6675,17.9413,13.4063,9.1636,112.6780,105.3888,109.9322,112.6089,107.5213,104.9907,106.7759,105.1271,103.4225,-3.3106,-10.6067,-6.0820,-3.4279,-8.5317,-10.6689,-9.2653,-10.8920,-12.5762,175.5826,153.6348,164.6087,197.5304,175.5826,186.5565,164.6087,153.6348,142.6609,51.9080,44.6207,49.1637,51.8388,46.7492,44.6120,46.0016,44.3536,42.6510,7.1536,0.0000,5.0356,8.1367,3.4106,1.5602,3.1552,1.6398,0.0000,0.102299,0.189488,0.128126,0.301696,0.292457,0.315899,0.218998,0.252998,0.265722,50.000000,50.000000,50.000000,50.000000,50.000000,49.999735,50.000000,50.000000,50.000000,10.9363,13.8891,-6.8056,-4.0029,7.6405,3.2050,-2.0917,2.4618,2.5457,10.386,13.132,9.391,9.703,7.102,9.669,2.126,6.716,6.251,5.454106
4.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8026,17.5126,8.0711,34.9143,32.5262,56.1942,22.0769,16.4966,11.2759,87.4026,87.4273,88.5872,82.9213,84.5423,78.0491,74.7759,75.1271,75.4225,-24.3748,-24.3486,-23.1838,-28.8486,-27.2474,-33.3335,-42.8362,-47.1568,-45.0174,166.2145,145.4377,155.8261,186.9913,166.2145,176.6029,155.8261,145.4377,135.0493,24.6307,25.2861,26.7974,21.1363,22.4028,15.6629,5.2767,0.0000,3.0838,35.8082,34.8826,33.8849,37.2073,40.4542,43.6033,46.7017,49.7893,47.6466,0.107905,0.195889,0.133739,0.307004,0.298028,0.322288,0.228381,0.263844,0.275354,50.000000,50.000000,50.000000,50.000000,50.000000,49.999737,50.000000,50.000000,50.000000,-0.3532,31.4163,-1.9180,8.4959,-2.2443,9.4632,14.6953,6.9519,-3.6745,4.677,13.712,13.188,14.116,6.492,9.857,9.963,11.200,6.579,7.374911
4.400000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4950,14.9112,6.8721,29.7279,27.6946,47.8467,18.7974,14.0460,9.6009,95.9863,88.6508,93.2058,95.4346,90.5444,87.8063,90.0271,88.5071,86.9465,29.0906,22.1322,27.0949,29.6187,24.8827,22.5325,24.2048,22.3889,20.4234,171.4087,149.9826,160.6957,192.8348,171.4087,182.1217,160.6957,149.9826,139.2696,31.3418,24.0075,28.5627,30.7894,25.8961,23.5459,25.3755,23.8567,22.2988,7.4950,0.2809,4.9602,7.2642,2.3910,0.0000,2.2908,1.1839,0.0000,0.100000,0.189015,0.125989,0.300565,0.292017,0.317185,0.222117,0.257760,0.270191,50.000000,50.000000,50.000000,50.000000,50.000000,49.999738,50.000000,50.000000,50.000000,10.8141,13.3750,-7.0364,-3.4897,7.2598,3.5241,-2.6662,2.4274,2.5420,7.645,11.246,7.824,10.757,14.622,6.338,7.575,12.882,7.495,5.384392
4.500000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1261,10.1982,4.7001,20.3319,18.9412,32.7239,12.8561,9.6065,6.5664,113.1982,106.3349,110.1787,113.9124,109.0074,107.6763,107.8016,105.9758,104.1061,-10.8878,-17.7576,-13.9337,-10.2241,-15.1458,-16.0905,-16.3391,-18.1415,-19.9896,165.1942,144.5449,154.8696,185.8435,165.1942,175.5188,154.8696,144.5449,134.2203,52.6317,45.7695,49.6133,53.3457,48.4388,47.4940,47.2306,45.4055,43.5375,5.1261,0.0000,4.3112,8.4777,3.9525,3.3271,3.3203,1.6986,0.0000,0.102504,0.193683,0.129362,0.302446,0.295114,0.320269,0.225696,0.261932,0.274468,50.000000,50.000000,50.000000,50.000000,50.000000,49.999740,50.000000,50.000000,50.000000,10.2977,13.6441,-5.7558,-5.5878,7.3667,1.4163,0.3874,2.7266,2.7929,2.684,4.105,3.793,5.452,10.313,7.886,14.240,1.089,5.136,5.070328
4.600000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0242,8.0061,3.6898,15.9616,14.8698,25.6900,10.0928,7.5416,5.1549,107.9596,100.9609,104.6828,109.4243,104.3462,103.7837,102.6922,100.5731,98.4065,1.3679,-5.6361,-1.9324,2.7873,-2.3063,-2.4849,-3.9496,-6.0476,-8.1943,168.3478,147.3043,157.8261,189.3913,168.3478,178.8696,157.8261,147.3043,136.7826,50.9719,43.9735,47.6960,52.4362,47.3561,47.1773,45.6992,43.5806,41.4155,4.0242,0.0000,3.6898,8.7819,4.0820,4.3177,3.2916,1.6567,0.0000,0.102132,0.195164,0.129830,0.301840,0.295585,0.320745,0.226561,0.263323,0.276221,50.000000,50.000000,50.000000,50.000000,50.000000,49.999741,50.000000,50.000000,50.000000,10.5006,14.3358,-5.5741,-7.1007,7.6259,0.2671,2.2100,3.1679,3.2392,13.507,4.891,13.264,6.586,10.526,11.298,15.416,8.598,9.652,5.247343
4.700000,4.9549,4.0743,4.7004,1.6685,1.2321,1.5327,2.0206,1.6334,1.8138,5.4799,10.9022,5.0245,21.7354,20.2487,34.9828,13.7436,10.2697,7.0196,86.1408,87.1047,87.4997,85.1766,86.4515,81.5999,70.6922,70.5731,70.4065,-20.2071,-19.2442,-18.8463,-21.1690,-19.8955,-24.3807,-36.9258,-41.8855,-40.3220,175.8609,153.8783,164.8696,197.8435,175.8609,186.8522,164.8696,153.8783,142.8870,23.5017,25.0884,25.8273,23.5057,24.4383,19.3280,5.8932,0.0000,2.4917,35.5051,33.7522,32.5611,33.2586,37.3786,41.2732,43.2460,46.7456,45.1837,0.106780,0.200223,0.134393,0.305735,0.299653,0.325418,0.234650,0.272957,0.284849,50.000000,50.000000,50.000000,50.000000,50.000000,49.999743,50.000000,50.000000,50.000000,-1.7568,30.6209,-0.7659,3.4837,-1.7405,7.0318,19.2712,7.9078,-2.8104,10.871,6.652,14.424,8.253,4.760,12.802,12.919,7.458,9.811,7.100845
4.800000,1.5559,1.3259,1.4627,0.5238,0.3951,0.4672,0.6701,0.5313,0.5699,7.0580,14.0418,6.4715,27.9948,26.0800,45.0572,17.7015,13.2272,9.0412,87.2421,87.7293,88.4288,84.2387,85.6834,80.0504,69.3821,64.7672,66.6522,-23.2453,-22.7574,-22.0536,-26.2432,-24.8006,-30.0548,-41.1045,-45.7330,-43.8340,167.7913,146.8174,157.3043,188.7652,167.7913,178.2783,157.3043,146.8174,136.3304,24.3066,25.4147,26.4592,22.2726,23.3776,17.4852,5.5656,0.0000,2.8249,35.4587,34.3748,33.5867,35.7049,39.5967,43.0893,45.9826,49.3340,47.4316,0.112127,0.206205,0.139732,0.310564,0.304723,0.331179,0.243653,0.283476,0.294227,50.000000,50.000000,50.000000,50.000000,50.000000,49.999744,50.000000,50.000000,50.000000,-1.0416,31.3302,-1.2239,6.2832,-1.9962,8.1992,17.0094,7.4045,-3.3044,13.770,13.572,9.586,8.472,15.538,9.136,8.078,9.680,8.474,7.200821
4.900000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3238,12.5810,5.7982,25.0824,23.3668,40.3698,15.8600,11.8511,8.1006,97.3011,101.0231,100.2446,92.5479,96.5333,89.3061,70.6745,63.6533,67.2903,-42.0775,-38.3769,-39.1694,-46.8708,-42.8676,-49.7061,-68.6951,-75.6691,-72.0737,177.8087,155.5826,166.6957,200.0348,177.8087,188.9217,166.6957,155.5826,144.4696,36.1589,40.7354,40.4244,32.7179,36.2446,28.5178,8.2803,0.0000,4.9091,71.2605,69.5738,67.7947,74.1361,80.3578,86.5041,92.5410,98.5642,94.9490,0.121804,0.216293,0.149215,0.319188,0.313487,0.340706,0.258701,0.300880,0.309647,50.000000,50.000000,50.000000,50.000000,50.000000,49.999746,50.000000,50.000000,50.000000,-5.9995,45.6284,0.9410,11.5523,-5.7577,10.7068,29.1185,11.1377,-6.0707,11.692,11.946,11.416,7.034,8.044,9.897,4.154,6.550,13.028,10.647661
